Sample ID,Description,Lot/Batch #,S-Code,Category,Sub-Category,Strain Name,Strain Type,Batch Size,Sample increments,Weight (g),Order ID,Sampled Date,Received Date,Completed Date,Sampling Address,Cultivation/Manufacturing Address,Collection Type,Shipping Carrier,Sample Condition,PO #,Turnaround Time,Est. Completion Date,Special Instructions,Sample Pass/Fail,Cannabinoid Profile Pass/Fail,Microbiological Screen (Inhalables) Pass/Fail,Microbiological Screen(Non-Inhalables) Pass/ Fail,Pesticide Screen Phase 2 Pass/ Fail,Residual Solvents Phase 2 Pass/ Fail,Heavy Metals Pass/Fail,Mycotoxins Pass/Fail,Water Activity Pass/Fail,Foreign Material Pass/Fail,Moisture Pass/Fail,Water Activity,Moisture %,d8 THC (mg/g),d8 THC (mg/ml),d8 THC (dry) Percent,d8 THC mg/serving,d8 THC mg/package,d9 THC (mg/g),d9 THC (mg/ml),d9 THC (dry) Percent,d9 THC mg/serving,d9 THC mg/package,THCA (mg/g),THCA (mg/ml),THCA (dry) Percent,THCA mg/serving,THCA mg/package,THCV (mg/g),THCV (mg/ml),THCV (dry) Precent,THCV (mg/serving),THCV (mg/package),THCVA (mg/g),THCVA (mg/ml),THCVA (dry) Precent,THCVA (mg/serving),THCVA (mg/package),CBD (mg/g),CBD (mg/ml),CBD (dry) Precent,CBD (mg/serving),CBD (mg/package),CBDA (mg/g),CBDA (mg/ml),CBDA (dry) Precent,CBDA (mg/serving),CBDA (mg/package),CBDV (mg/g),CBDV (mg/ml),CBDV (dry) Precent,CBDV (mg/serving),CBDV (mg/package),CBN (mg/g),CBN (mg/ml),CBN (dry) Precent,CBN (mg/serving),CBN (mg/package),CBG (mg/g),CBG (mg/ml),CBG (dry) Precent,CBG (mg/serving),CBG (mg/package),CBC (mg/g),CBC (mg/ml),CBC (dry) Precent,CBC (mg/serving),CBC (mg/package),CBCA (mg/g),CBCA (mg/ml),CBCA (dry) Precent,CBCA (mg/serving),CBCA (mg/package),CBGA (mg/g),CBGA (mg/ml),CBGA (dry) Precent,CBGA (mg/serving),CBGA (mg/package),Total THC mg/g,Total THC mg/ml,Total THC (dry) mg/g,Total THC (dry) mg/ml,Total THC Percent,Total THC (dry) Percent,Total THC (mg/serving),Total THC (mg/package),Total CBD mg/g,Total CBD mg/ml,Total CBD (dry) mg/g,Total CBD (dry) mg/ml,Total CBD Percent,Total CBD (dry) Percent,Total CBD (mg/serving),Total CBD (mg/package),Total mg/g,Total mg/ml,Total (dry) mg/g,Total (dry) mg/ml,Total Percent,Total (dry) Percent,Total (mg/serving),Total (mg/package),Terpinolene (%),Eudesmol (%),α-Pinene (%),β-Pinene (%),Camphene (%),Eucalyptol (%),Isopulegol (%),Menthol (%),Borneol (%),Trans-Beta-Ocimene (%),Cis-Beta-Ocimene (%),Geraniol (%),Linalool (%),Guaiol (%),α-Bisabolol (%),α-Terpinene (%),Citronellol (%),δ-3-Carene (%),Cis-Nerolidol (%),Trans-Nerolidol (%),Limonene (%),P-Cymene (%),γ-Terpinene (%),α-Terpineol (%),ß-Myrcene (%),CaryophylleneOxide (%),α-Humulene (%),ß-Caryophyllene (%),Aerobic Plate Count (cfu/g),Yeast (cfu/g),Mold (cfu/g),Coliforms (cfu/g),E. Coli (cfu/g),Salmonella (per 1g),Listeria (per 1g),Pseudomonas (cfu/g),Aspergillus,Aspergillus Fumigatus,Aspergillus Flavus,Aspergillus Niger,Aspergillus Terreus,2-Phenylphenol,3-Hydroxycarbofuran,"4,4'-Methoxychlor olefin",5-OH Thiabendazole*,Abamectin,Acephate,Acequinocyl*,Acetamiprid,Acetochlor,Alachlor,Aldicarb,Aldicarb Sulfone,Aldicarb sulfoxide*,Aldrin*,Atrazine,Azoxystrobin,BHC alpha,BHC beta,Benfluralin,Bifenazate,Bifenthrin,Bitertanol,Boscalid*,Buprofezin,Captan,Carbaryl,Carbendazim (MBC),Carbofuran,Carfentrazone ethyl,Chlorantraniliprole,Chlordane cis,Chlordane trans,Chlorfenapyr,Chlorobenzilate,Chlorotoluron,Chlorpropham,Chlorpyrifos,Chlorpyrifos methyl,Chlorthiophos,Clethodim,Clofentezine,Clomazone,Clothianidin,Coumaphos,Cyazofamid*,Cyfluthrin,Cymoxanil*,Cypermethrin,Cyprodinil*,Cyromazine,DCPA (Dacthal),Daminozide**,Diallate,Diazinon,Dichlorvos,Dieldrin,Diflubenzuron,Dimethachlor,Dimethoate*,Dimethomorph,Diniconazole,Dinotefuran,Diphenamid,Diphenylamine (DPA),Diuron,Esfenvalerate,Ethalfluralin,Ethoprophos,Ethylan,Etofenprox,Etoxazole,Etridazole*,Fenarimol,Fenbuconazole,Fenhexamid,Fenoxycarb,Fenpropimorph,Fenpyroximate*,Fenthion,Fenvalerate,Fipronil,Flonicamid*,Fluazifop-P-butyl,Flubendiamide,Fluchloralin,Flucythrinate,Fludioxanil,Fluoxastrobin,Flusilazole,Flutolanil,Flutriafol,Fonofos*,Formetanate Hydrochloride,Heptachlor,Hexachlorobenzene,Hexaconazole,Hexazinone,Hexythiazox (a)*,Imazalil,Imidacloprid,Indoxacarb*,Isazophos,Isopropalin,Isoproturon,Kresoxim Methyl,Lindane,Linuron*,MGK 264*,Malathion,Mandipropamid,Metalaxyl,Methamidophos,Methiocarb,Methomyl,Methoxychlor*,Methoxyfenozide,Metolachlor,Mevinphos,Mirex*,Myclobutanil*,Naled (b)**,Novaluron,Omethoate*,Oxadiazon,Oxamyl,Oxyflourfen,Paclobutrazol,Parathion,Parathion Methyl*,Pebulate*,Penconazole,Pendimethalin,Pentachloroaniline,Pentachloroanisole,Pentachlorobenzene,Pentachlorobenzonitrile,Pentachloronitrobenzene,Permethrins,Phosmet,Piperonyl Butoxide,Pirimicarb,Pirimiphos methyl,Pirimiphos-ethyl,Prallethrin**,Pretilachlor,Prochloraz*,Procymidone,Propamocarb,Propargite,Propiconazole,Propisochlor,Propoxur,Propyzamide,Prothiofos,Pymetrozine,Pyraclostrobin,Pyretrhins,Pyridaben,Pyrimethanil,Pyriproxyfen,Quinalphos,Quintozene,Spinetoram,Spinosad,Spiromesifen,Spirotetramat,Spiroxamine,Sulfentrazone,Sulfotep,Tau-Fluvalinate,Tebuconazole,Tebufenozide,Tecnazene,Tefluthrin,Terbutylazine,"Tetrachloroaniline, 2,3,5,6-",Tetradifon,Thiaclorprid,Thiamethoxam,Thiobencarb,Tolclofos-methyl,Transfluthrin,Triadimefon,Triallate,Trichlorfon,Tricyclazole,Trifloxystrobin,Triflumizole,Trifluralin,Vamidothion,Vinclozolin,Isobutane (ppm),n-Butane (ppm),n-Pentane (ppm),Ethanol (ppm),Acetone (ppm),Acetonitrile (ppm),n-Hexane (ppm),Tetrahydrofuran (ppm),Chloroform (ppm),Carbon Tetrachloride (ppm),Benzene (ppm),n-Heptane (ppm),Toluene (ppm),M+P-Xylene (ppm),O-Xylene (ppm),Methanol (ppm),"1,2-Dichloroethane (ppm)",Ethyl Acetate (ppm),Ethyl Ether (ppm),Ethylene Oxide (ppm),Isopropyl Alcohol (ppm),Methylene Chloride (ppm),Propane (ppm),Trichloroethylene (ppm),Total Xylenes,Arsenic (ppm),Arsenic Pass/Fail,Cadmium (ppm),Cadmium Pass/Fail,Lead (ppm),Lead Pass/Fail,Mercury (ppm),Mercury Pass/Fail,Total Aflatoxins,Total Aflatoxins Pass/Fail,Ochratoxins,Ochratoxins Pass/Fail,"Sand, Soils, Cinders, and Dirt","Sand, Soils, Cinders, and Dirt Pass/Fail",Imbedded foreign materail,Imbedded foreign materail Pass/Fail,Insect fragment,Insect fragment Pass/Fail,Mammalian excreta,Mammalian excreta Pass/Fail,Hair,Hair Pass/Fail
1098286,Dayslayer F5-F6,,,Concentrate,Other,,,,,,528234,10/20/2021,10/21/2021,10/26/2021,"SG Scientific
1940 Union St Suite 25
Oakland 94607
CDPH-10003064",,Anresco Pick-Up,Anresco Pick-Up,Refrigerated,,3-4 day (standard),10/25/2021,,,,,,,,,,,,,,0,ND,,0,,,505.578,,50.5578,,,12.206,,1.2206,,,153.937,,15.3937,,,4.085,,0.4085,,,0.98,,0.098,,,ND,,0,,,ND,,0,,,10.013,,1.0013,,,ND,,0,,,1.74,,0.174,,,0.782,,0.0782,,,ND,,0,,,516.283,,516.283,,51.6283,51.6283,,,0.98,,0.98,,0.098,0.098,,,688.539,,688.539,,68.8539,68.8539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098287,Cherry Pie FSO QC,CHM-TRNCHP210921-FSO,,Concentrate,Other,,,,,,528234,10/20/2021,10/21/2021,10/26/2021,"SG Scientific
1940 Union St Suite 25
Oakland 94607
CDPH-10003064",,Anresco Pick-Up,Anresco Pick-Up,Refrigerated,,3-4 day (standard),10/25/2021,,Pass,,,,Pass,Pass,Pass,,,,,,0,ND,,0,,,602.37,,60.237,,,118.054,,11.8054,,,1.121,,0.1121,,,0.943,,0.0943,,,1.039,,0.1039,,,0.93,,0.093,,,ND,,0,,,11.728,,1.1728,,,9.314,,0.9314,,,7.918,,0.7918,,,6.506,,0.6506,,,6.725,,0.6725,,,705.903,,705.903,,70.5903,70.5903,,,1.85461,,1.85461,,0.185461,0.185461,,,766.648,,766.648,,76.6648,76.6648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ND,ND,ND,ND,,,ND,,,,,ND,,,,ND,ND,,ND,,ND,ND,,ND,,ND,ND,ND,ND,,,,ND,,,,ND,,,ND,,ND,,ND,,,,ND,,ND,ND,,,,ND,ND,,,,,,,,ND,,ND,ND,,,,ND,ND,,ND,,,ND,ND,,,,,ND,,,,,,,,,,,ND,ND,ND,,,,,ND,,,,ND,,ND,,ND,ND,,,,ND,,ND,ND,,,,ND,,ND,,ND,,,,,,,,,ND,ND,ND,,,,ND,,,,,,ND,,ND,,,,,ND,ND,,,,,ND,ND,ND,ND,ND,,,,ND,,,,,,,ND,ND,,,,,,,,ND,,,,,,ND,ND,ND,ND,ND,ND,,ND,,ND,ND,ND,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Pass,ND,Pass,ND,Pass,ND,Pass,,,,,,,,,,,,,,
1098288,Betsy FSO QC,CHM-TRNBTS210927-FSO,,Concentrate,Other,,,,,,528234,10/20/2021,10/21/2021,10/26/2021,"SG Scientific
1940 Union St Suite 25
Oakland 94607
CDPH-10003064",,Anresco Pick-Up,Anresco Pick-Up,Refrigerated,,3-4 day (standard),10/25/2021,,Pass,,,,Pass,Pass,Pass,,,,,,0,ND,,0,,,511.784,,51.1784,,,283.915,,28.3915,,,1.847,,0.1847,,,0.923,,0.0923,,,0.693,,0.0693,,,0.992,,0.0992,,,ND,,0,,,5.571,,0.5571,,,4.589,,0.4589,,,5.026,,0.5026,,,6.869,,0.6869,,,2.631,,0.2631,,,760.777,,760.777,,76.0777,76.0777,,,0.869984,,0.869984,,0.0869984,0.0869984,,,824.147,,824.147,,82.4147,82.4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ND,ND,ND,ND,,,ND,,,,,ND,,,,ND,ND,,ND,,ND,ND,,ND,,ND,ND,ND,ND,,,,ND,,,,ND,,,ND,,ND,,ND,,,,ND,,ND,ND,,,,ND,ND,,,,,,,,ND,,ND,ND,,,,ND,ND,,ND,,,ND,ND,,,,,ND,,,,,,,,,,,ND,ND,ND,,,,,ND,,,,ND,,ND,,ND,ND,,,,ND,,ND,ND,,,,ND,,ND,,ND,,,,,,,,,ND,ND,ND,,,,ND,,,,,,ND,,ND,,,,,ND,ND,,,,,ND,ND,ND,ND,ND,,,,ND,,,,,,,ND,ND,,,,,,,,ND,,,,,,ND,ND,ND,ND,ND,ND,,ND,,ND,ND,ND,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Pass,ND,Pass,ND,Pass,ND,Pass,,,,,,,,,,,,,,
1098289,1:1 GB FSO QC,MMSRP-SHFPKJ-1:1,,Concentrate,Other,,,,,,528234,10/20/2021,10/21/2021,10/26/2021,"SG Scientific
1940 Union St Suite 25
Oakland 94607
CDPH-10003064",,Anresco Pick-Up,Anresco Pick-Up,Refrigerated,,3-4 day (standard),10/25/2021,,,,,,,,,,,,,,0,ND,,0,,,391.801,,39.1801,,,ND,,0,,,4.403,,0.4403,,,0.411,,0.0411,,,343.613,,34.3613,,,13.093,,1.3093,,,ND,,0,,,8.311,,0.8311,,,6.522,,0.6522,,,13.297,,1.3297,,,1.975,,0.1975,,,1.053,,0.1053,,,391.801,,391.801,,39.1801,39.1801,,,355.096,,355.096,,35.5096,35.5096,,,784.068,,784.068,,78.4068,78.4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098290,3:1 GB FSO QC,SHFPKJ-MMSRP-3:1,,Concentrate,Other,,,,,,528234,10/20/2021,10/21/2021,10/26/2021,"SG Scientific
1940 Union St Suite 25
Oakland 94607
CDPH-10003064",,Anresco Pick-Up,Anresco Pick-Up,Refrigerated,,3-4 day (standard),10/25/2021,,,,,,,,,,,,,,0,ND,,0,,,622.014,,62.2014,,,1.829,,0.1829,,,3.492,,0.3492,,,ND,,0,,,175.123,,17.5123,,,13.487,,1.3487,,,0.756,,0.0756,,,8.767,,0.8767,,,5.864,,0.5864,,,10.69,,1.069,,,1.933,,0.1933,,,1.343,,0.1343,,,623.618,,623.618,,62.3618,62.3618,,,186.951,,186.951,,18.6951,18.6951,,,844.542,,844.542,,84.4542,84.4542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097624,Chemistry. Doc's OG THC Tincture 30 mL,CFDOC210920-TNT,1A406030000A4BC000002900,Edible,Tincture,Doc's OG ,,,,366.6,528072,10/14/2021,10/15/2021,10/19/2021,"Purple Mountain Mfg
834 Anthony St.
Berkeley 94710
C11-0000338","Purple Mountain Mfg.
885 Potter St
Berkeley 94710
CDPH-10001996",Anresco Pick-Up,Anresco Pick-Up,Refrigerated,,3-4 day (standard),10/19/2021,,Pass,Pass,,Pass,Pass,Pass,Pass,Pass,,Pass,,,0,ND,0,0,0,0,30.365,28.8467,3.0365,865.402,865.402,1.038,0.9861,0.1038,29.583,29.583,0.476,0.4522,0.0476,13.566,13.566,ND,0,0,0,0,ND,0,0,0,0,ND,0,0,0,0,ND,0,0,0,0,0.292,0.2774,0.0292,8.322,8.322,0.242,0.2299,0.0242,6.897,6.897,0.161,0.15295,0.0161,4.5885,4.5885,ND,0,0,0,0,0.116,0.1102,0.0116,3.306,3.306,31.2753,29.7115,31.2753,,3.12753,3.12753,891.346,891.346,0,0,0,,0,0,0,0,32.413,30.7923,32.413,,3.2413,3.2413,923.77,923.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Negative/1g,,,,,,,,,,,,ND,ND,ND,ND,,,ND,,,,,ND,,,,ND,ND,,ND,,ND,ND,,ND,,ND,ND,ND,ND,,,,ND,,,,ND,,,ND,,ND,,ND,,,,ND,,ND,ND,,,,ND,ND,,,,,,,,ND,,ND,ND,,,,ND,ND,,ND,,,ND,ND,,,,,ND,,,,,,,,,,,ND,ND,ND,,,,,ND,,,,ND,,ND,,ND,ND,,,,ND,,ND,ND,,,,ND,,ND,,ND,,,,,,,,,ND,ND,ND,,,,ND,,,,,,ND,,ND,,,,,ND,ND,,,,,ND,ND,ND,ND,ND,,,,ND,,,,,,,ND,ND,,,,,,,,ND,,,,,,ND,ND,ND,ND,ND,ND,,ND,,ND,4.91,ND,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Pass,ND,Pass,ND,Pass,ND,Pass,0,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass
1097176,Chemistry. Electric Jah 500 mg Cartridge,WLDJAH210924-0.5G,1A406030000A4BC000002878,Concentrate,Cartridge,Electric Jah,,,,14,527928,10/8/2021,10/8/2021,10/13/2021,"Purple Mountain Mfg
834 Anthony St.
Berkeley 94710
C11-0000338","Purple Mountain Mfg.
885 Potter St
Berkeley 94710
CDPH-10001996",Anresco Pick-Up,Anresco Pick-Up,Refrigerated,,3-4 day (standard),10/13/2021,,Pass,Pass,Pass,,Pass,Pass,Pass,Pass,,Pass,,,0,ND,,0,0,0,148.217,,14.8217,74.1085,74.1085,77.785,,7.7785,38.8925,38.8925,ND,,0,0,0,ND,,0,0,0,225.078,,22.5078,112.539,112.539,327.138,,32.7138,163.569,163.569,ND,,0,0,0,1.903,,0.1903,0.9515,0.9515,8.2,,0.82,4.1,4.1,5.769,,0.5769,2.8845,2.8845,15.66,,1.566,7.83,7.83,16.153,,1.6153,8.0765,8.0765,216.434,,216.434,,21.6434,21.6434,108.217,108.217,511.978,,511.978,,51.1978,51.1978,255.989,255.989,825.903,,825.903,,82.5903,82.5903,412.952,412.952,0.0847,0.005745,0.39446,0.0714,0.0158,0.01002,ND,ND,0.00327,0.0096,0.088,ND,0.0318,0.04052,0.12875,0.00898,ND,ND,ND,0.00934,0.387,ND,0.00572,0.0046,2.24881,0.00549,0.26352,0.92571,,,,,,Negative/1g,,,,Negative/1g,Negative/1g,Negative/1g,Negative/1g,,,,,ND,ND,ND,ND,,,ND,,,,,ND,,,,ND,ND,,ND,,ND,ND,,ND,,ND,ND,ND,ND,,,,ND,,,,ND,,,ND,,ND,,ND,,,,ND,,ND,ND,,,,ND,ND,,,,,,,,ND,,ND,ND,,,,ND,ND,,ND,,,ND,ND,,,,,ND,,,,,,,,,,,ND,ND,ND,,,,,ND,,,,ND,,ND,,ND,ND,,,,ND,,ND,ND,,,,ND,,ND,,ND,,,,,,,,,ND,ND,ND,,,,ND,,,,,,ND,,ND,,,,,ND,ND,,,,,ND,ND,ND,ND,ND,,,,ND,,,,,,,ND,ND,,,,,,,,ND,,,,,,ND,ND,ND,413,ND,ND,,ND,,ND,9.47,ND,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Pass,ND,Pass,BLOQ,Pass,ND,Pass,0,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass
1094352,Moods by Chemistry. Blue 1:10 Tincture,MDS-1:10-BLU2108-TNT,1A4060300004D2B000001245,Edible,Tincture,,,,,183.3,526947,9/3/2021,9/4/2021,10/7/2021,"SG Distribution
1940 Union St , Unit 25
Oakland 94607
C11-0000713-LIC","SG Scientific
1940 Union St Suite 25
Oakland 94607
CDPH-10003064",Anresco Pick-Up,Anresco Pick-Up,Ambient,,3-4 day (standard),9/9/2021,,Pass,Pass,,Pass,Pass,Pass,Pass,Pass,,Pass,,,0,ND,0,0,0,0,13.639,12.9126,1.3639,193.689,193.689,3.157,2.98886,0.3157,44.8329,44.8329,0.048,0.0454435,0.0048,0.681653,0.681653,ND,0,0,0,0,1.343,1.27147,0.1343,19.0721,19.0721,2.683,2.5401,0.2683,38.1016,38.1016,ND,0,0,0,0,0.428,0.405205,0.0428,6.07807,6.07807,0.212,0.200709,0.0212,3.01063,3.01063,0.155,0.146745,0.0155,2.20117,2.20117,0.199,0.188401,0.0199,2.82602,2.82602,0.176,0.166626,0.0176,2.49939,2.49939,16.4077,15.5338,16.4077,,1.64077,1.64077,233.007,233.007,3.69599,3.49914,3.69599,,0.369599,0.369599,52.4871,52.4871,21.992,20.8207,21.992,,2.1992,2.1992,312.311,312.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Negative/1g,,,,,,,,,,,,ND,ND,ND,ND,,,ND,,,,,ND,,,,ND,ND,,ND,,ND,ND,,ND,,ND,ND,ND,ND,,,,ND,,,,ND,,,ND,,ND,,ND,,,,ND,,ND,ND,,,,ND,ND,,,,,,,,ND,,ND,ND,,,,ND,ND,,ND,,,ND,ND,,,,,ND,,,,,,,,,,,ND,ND,ND,,,,,ND,,,,ND,,ND,,ND,ND,,,,ND,,ND,ND,,,,ND,,ND,,ND,,,,,,,,,ND,ND,ND,,,,ND,,,,,,ND,,ND,,,,,ND,ND,,,,,ND,ND,ND,ND,ND,,,,ND,,,,,,,ND,ND,,,,,,,,ND,,,,,,ND,ND,ND,ND,ND,ND,,ND,,ND,BLOQ,ND,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Pass,ND,Pass,ND,Pass,ND,Pass,0,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass
1094353,Chemistry. Lime Juice THC Tincture 30 mL,ESLIJ210729-TNT,1A4060300004D2B000001246,Edible,Tincture,,,,,366.6,526947,9/3/2021,9/4/2021,10/7/2021,"SG Distribution
1940 Union St , Unit 25
Oakland 94607
C11-0000713-LIC","SG Scientific
1940 Union St Suite 25
Oakland 94607
CDPH-10003064",Anresco Pick-Up,Anresco Pick-Up,Ambient,,3-4 day (standard),9/9/2021,,Pass,Pass,,Pass,Pass,Pass,Pass,Pass,,Pass,,,0,ND,0,0,0,0,27.1375,25.8004,2.71375,774.013,774.013,0.541,0.514345,0.0541,15.4303,15.4303,0.2527,0.240249,0.02527,7.20748,7.20748,ND,0,0,0,0,ND,0,0,0,0,ND,0,0,0,0,ND,0,0,0,0,0.7484,0.711526,0.07484,21.3458,21.3458,0.3288,0.3126,0.03288,9.378,9.378,0.2812,0.267345,0.02812,8.02036,8.02036,ND,0,0,0,0,ND,0,0,0,0,27.612,26.2516,27.612,,2.7612,2.7612,787.547,787.547,0,0,0,,0,0,0,0,29.2896,27.8465,29.2896,,2.92896,2.92896,835.395,835.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Negative/1g,,,,,,,,,,,,ND,ND,ND,ND,,,ND,,,,,ND,,,,ND,ND,,ND,,ND,ND,,ND,,ND,ND,ND,ND,,,,ND,,,,ND,,,ND,,ND,,ND,,,,ND,,ND,ND,,,,ND,ND,,,,,,,,ND,,ND,ND,,,,ND,ND,,ND,,,ND,ND,,,,,ND,,,,,,,,,,,ND,ND,ND,,,,,ND,,,,ND,,ND,,ND,ND,,,,ND,,ND,ND,,,,ND,,ND,,ND,,,,,,,,,ND,ND,ND,,,,ND,,,,,,ND,,ND,,,,,ND,ND,,,,,ND,ND,ND,ND,ND,,,,ND,,,,,,,ND,ND,,,,,,,,ND,,,,,,ND,ND,ND,ND,ND,ND,,ND,,ND,ND,ND,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Pass,ND,Pass,ND,Pass,ND,Pass,0,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass
1094354,Chemistry. + Lady Sativa Balanced Tincture w/ CBN 30 mL,LSLBW210823-TNT,1A4060300004D2B000001247,Edible,Tincture,Lady Benbow,,,,366.6,526947,9/3/2021,9/4/2021,10/7/2021,"SG Distribution
1940 Union St , Unit 25
Oakland 94607
C11-0000713-LIC","SG Scientific
1940 Union St Suite 25
Oakland 94607
CDPH-10003064",Anresco Pick-Up,Anresco Pick-Up,Ambient,,3-4 day (standard),9/9/2021,,Pass,Pass,,Pass,Pass,Pass,Pass,Pass,,Pass,,,0,ND,0,0,0,0,5.236,4.97389,0.5236,149.217,149.217,0.478,0.454071,0.0478,13.6221,13.6221,ND,0,0,0,0,ND,0,0,0,0,12.688,12.0528,1.2688,361.585,361.585,3.706,3.52048,0.3706,105.614,105.614,ND,0,0,0,0,5.652,5.36906,0.5652,161.072,161.072,0.137,0.130142,0.0137,3.90425,3.90425,0.251,0.238435,0.0251,7.15305,7.15305,0.231,0.219436,0.0231,6.58308,6.58308,0.136,0.129192,0.0136,3.87576,3.87576,5.65521,5.37211,5.65521,,0.565521,0.565521,161.163,161.163,15.9382,15.1403,15.9382,,1.59382,1.59382,454.21,454.21,28.515,27.0875,28.515,,2.8515,2.8515,812.626,812.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Negative/1g,,,,,,,,,,,,ND,ND,ND,ND,,,ND,,,,,ND,,,,ND,ND,,ND,,ND,ND,,ND,,ND,ND,ND,ND,,,,ND,,,,ND,,,ND,,ND,,ND,,,,ND,,ND,ND,,,,ND,ND,,,,,,,,ND,,ND,ND,,,,ND,ND,,ND,,,ND,ND,,,,,ND,,,,,,,,,,,ND,ND,ND,,,,,ND,,,,ND,,ND,,ND,ND,,,,ND,,ND,ND,,,,ND,,ND,,ND,,,,,,,,,ND,ND,ND,,,,ND,,,,,,ND,,ND,,,,,ND,ND,,,,,ND,ND,ND,ND,ND,,,,ND,,,,,,,ND,ND,,,,,,,,ND,,,,,,ND,ND,ND,ND,ND,ND,,ND,,ND,6.51,ND,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Pass,ND,Pass,ND,Pass,ND,Pass,0,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass,ND,Pass
1095246,Green Moods 2109 S1 QC,MDS-18:1-GRN2109-S1,,Edible,Tincture,,,,,,527259,9/16/2021,9/17/2021,10/7/2021,"SG Scientific
1940 Union St Suite 25
Oakland 94607
CDPH-10003064",,Anresco Pick-Up,Anresco Pick-Up,Refrigerated,,3-4 day (standard),9/21/2021,,,,,,,,,,,,,,0,ND,0,0,,,0.529,0.500963,0.0529,,,1.2,1.1364,0.12,,,ND,0,0,,,ND,0,0,,,11.363,10.7608,1.1363,,,4.264,4.03801,0.4264,,,ND,0,0,,,0.089,0.084283,0.0089,,,0.077,0.072919,0.0077,,,0.201,0.190347,0.0201,,,0.144,0.136368,0.0144,,,ND,0,0,,,1.5814,1.49759,1.5814,,0.15814,0.15814,,,15.1025,14.3021,15.1025,,1.51025,1.51025,,,17.557,16.6265,17.557,,1.7557,1.7557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
